,price,location,bedroom,bathroom,carport,build_area,land_area,type
0,3600000000,Badung,3,3,1,131,136,villa
1,2500000000,Badung,2,2,1,131,136,villa
2,1950000000,Badung,3,3,1,131,136,villa
3,2200000000,Badung,3,3,1,131,136,rumah
4,2700000000,Badung,3,2,1,131,136,rumah
5,4000000000,Tabanan,3,4,1,131,136,villa
6,4500000000,Badung,3,3,2,131,136,rumah
7,3900000000,Badung,3,3,0,131,136,villa
8,3800000000,Badung,3,3,0,131,136,villa
9,5500000000,Badung,3,3,2,131,136,villa
10,4400000000,Denpasar,6,6,0,131,136,villa
11,1400000000,Buleleng,2,2,1,131,136,villa
12,1000000000,Denpasar,3,2,0,131,136,rumah
13,3630000000,Badung,3,3,1,131,136,villa
14,2500000000,Badung,3,2,0,131,136,villa
15,4900000000,Badung,3,3,1,131,136,villa
16,8250000000,Badung,4,4,1,131,136,villa
17,4500000000,Badung,3,3,0,131,136,villa
18,4930000000,Badung,3,3,0,131,136,villa
19,7350000000,Badung,4,5,0,310,307,villa
20,4130000000,Badung,3,3,1,310,307,villa
21,4900000000,Tabanan,4,5,2,310,307,villa
22,4500000000,Badung,4,4,0,310,307,villa
23,3400000000,Badung,3,3,1,310,307,villa
24,750000000,Badung,2,1,1,310,307,rumah
25,3000000000,Badung,2,2,2,310,307,villa
26,1600000000,Badung,3,2,1,310,307,rumah
27,1950000000,Denpasar,3,3,1,310,307,rumah
28,4300000000,Badung,3,3,1,310,307,villa
29,3850000000,Badung,3,3,0,310,307,villa
30,9000000000,Badung,3,3,1,310,307,villa
31,3930000000,Denpasar,3,3,2,310,307,villa
32,4300000000,Badung,3,4,0,310,307,villa
33,2800000000,Badung,3,3,1,310,307,villa
34,6300000000,Gianyar,4,4,2,310,307,villa
35,5500000000,Badung,2,2,1,310,307,villa
36,5920000000,Gianyar,3,3,1,131,124,villa
37,10500000000,Badung,6,6,4,131,124,villa
38,4000000000,Denpasar,6,4,3,131,124,rumah
39,3500000000,Denpasar,4,3,0,131,124,villa
40,6100000000,Badung,4,5,1,131,124,rumah
41,1500000000,Badung,7,5,1,131,124,rumah
42,5500000000,Badung,3,3,1,131,124,villa
43,1500000000,Denpasar,3,3,0,131,124,rumah
44,1400000000,Badung,3,2,0,131,124,rumah
45,3900000000,Badung,3,3,0,131,124,villa
46,8300000000,Gianyar,3,3,1,131,124,villa
47,2500000000,Denpasar,3,4,3,131,124,rumah
48,2750000000,Gianyar,3,3,1,131,124,villa
49,4500000000,Buleleng,2,2,2,131,124,villa
50,2300000000,Denpasar,3,2,2,120,150,rumah
51,7000000000,Gianyar,3,3,2,120,150,villa
52,3500000000,Badung,2,2,1,120,150,villa
53,10500000000,Badung,3,4,0,120,150,villa
54,5000000000,Gianyar,3,3,1,120,150,rumah
55,2200000000,Buleleng,6,3,2,120,150,rumah
56,325000000,Bangli,3,1,1,120,150,rumah
57,2860000000,Badung,3,4,1,120,150,villa
58,2390000000,Badung,2,2,1,120,150,villa
59,3850000000,Badung,2,3,0,120,150,villa
60,3100000000,Denpasar,3,2,1,120,150,rumah
61,4400000000,Badung,2,2,0,120,150,villa
62,2700000000,Badung,3,3,0,120,150,villa
63,3800000000,Badung,3,3,1,120,150,villa
64,6100000000,Denpasar,4,3,2,120,150,villa
65,4000000000,Gianyar,6,6,1,120,150,rumah
66,5800000000,Badung,2,2,0,120,150,villa
67,3600000000,Badung,3,3,1,131,136,villa
68,2500000000,Badung,2,2,1,131,136,villa
69,1950000000,Badung,3,3,1,131,136,villa
70,2200000000,Badung,3,3,1,131,136,rumah
71,2700000000,Badung,3,2,1,131,136,rumah
72,4000000000,Tabanan,3,4,1,131,136,villa
73,4500000000,Badung,3,3,2,131,136,rumah
74,3900000000,Badung,3,3,0,131,136,villa
75,3800000000,Badung,3,3,0,131,136,villa
76,5500000000,Badung,3,3,2,131,136,villa
77,4400000000,Denpasar,6,6,0,131,136,villa
78,1400000000,Buleleng,2,2,1,131,136,villa
79,1000000000,Denpasar,3,2,0,131,136,rumah
80,3630000000,Badung,3,3,1,131,136,villa
81,2500000000,Badung,3,2,0,131,136,villa
82,4900000000,Badung,3,3,1,131,136,villa
83,8250000000,Badung,4,4,1,131,136,villa
84,4500000000,Badung,3,3,0,131,136,villa
85,4930000000,Badung,3,3,0,131,136,villa
86,7350000000,Badung,4,5,0,310,307,villa
87,4130000000,Badung,3,3,1,310,307,villa
88,4900000000,Tabanan,4,5,2,310,307,villa
89,4500000000,Badung,4,4,0,310,307,villa
90,3400000000,Badung,3,3,1,310,307,villa
91,750000000,Badung,2,1,1,310,307,rumah
92,3000000000,Badung,2,2,2,310,307,villa
93,1600000000,Badung,3,2,1,310,307,rumah
94,1950000000,Denpasar,3,3,1,310,307,rumah
95,4300000000,Badung,3,3,1,310,307,villa
96,3850000000,Badung,3,3,0,310,307,villa
97,9000000000,Badung,3,3,1,310,307,villa
98,3930000000,Denpasar,3,3,2,310,307,villa
99,4300000000,Badung,3,4,0,310,307,villa
100,2800000000,Badung,3,3,1,310,307,villa
101,6300000000,Gianyar,4,4,2,310,307,villa
102,5500000000,Badung,2,2,1,310,307,villa
103,5920000000,Gianyar,3,3,1,131,124,villa
104,10500000000,Badung,6,6,4,131,124,villa
105,4000000000,Denpasar,6,4,3,131,124,rumah
106,3500000000,Denpasar,4,3,0,131,124,villa
107,6100000000,Badung,4,5,1,131,124,rumah
108,1500000000,Badung,7,5,1,131,124,rumah
109,5500000000,Badung,3,3,1,131,124,villa
110,1500000000,Denpasar,3,3,0,131,124,rumah
111,1400000000,Badung,3,2,0,131,124,rumah
112,3900000000,Badung,3,3,0,131,124,villa
113,8300000000,Gianyar,3,3,1,131,124,villa
114,2500000000,Denpasar,3,4,3,131,124,rumah
115,2750000000,Gianyar,3,3,1,131,124,villa
116,4500000000,Buleleng,2,2,2,131,124,villa
117,5200000000,Badung,6,5,3,650,241,villa
118,2300000000,Denpasar,3,2,2,650,241,rumah
119,7000000000,Gianyar,3,3,2,650,241,villa
120,3500000000,Badung,2,2,1,650,241,villa
121,10500000000,Badung,3,4,0,650,241,villa
122,5000000000,Gianyar,3,3,1,650,241,rumah
123,2200000000,Buleleng,6,3,2,650,241,rumah
124,325000000,Bangli,3,1,1,650,241,rumah
125,2860000000,Badung,3,4,1,650,241,villa
126,2390000000,Badung,2,2,1,650,241,villa
127,3850000000,Badung,2,3,0,650,241,villa
128,3100000000,Denpasar,3,2,1,650,241,rumah
129,4400000000,Badung,2,2,0,650,241,villa
130,2700000000,Badung,3,3,0,650,241,villa
131,3800000000,Badung,3,3,1,650,241,villa
132,6100000000,Denpasar,4,3,2,650,241,villa
133,4000000000,Gianyar,6,6,1,650,241,rumah
134,5800000000,Badung,2,2,0,155,290,villa
135,1990000000,Badung,3,3,0,155,290,villa
136,10800000000,Badung,3,4,2,155,290,villa
137,3300000000,Badung,3,3,0,155,290,villa
138,1500000000,Badung,3,2,1,155,290,rumah
139,4099999999,Badung,3,3,1,155,290,rumah
140,8289999999,Badung,5,5,0,155,290,villa
141,7740000000,Badung,3,3,0,155,290,villa
142,6240000000,Badung,2,2,1,155,290,villa
143,3900000000,Badung,2,3,0,155,290,villa
144,4900000000,Badung,3,4,0,155,290,villa
145,3500000000,Badung,2,2,1,155,290,villa
146,1400000000,Badung,2,2,1,155,290,rumah
147,6700000000,Gianyar,3,3,0,155,290,villa
148,6200000000,Tabanan,3,4,0,155,290,villa
149,5400000000,Badung,3,3,1,155,290,villa
150,3740000000,Denpasar,4,4,0,155,290,rumah
151,1800000000,Badung,2,2,1,155,290,villa
152,1680000000,Badung,2,2,1,134,60,villa
153,1300000000,Badung,2,2,1,134,60,villa
154,1050000000,Badung,3,3,1,134,60,rumah
155,2330000000,Denpasar,3,3,1,134,60,villa
156,2600000000,Gianyar,3,2,1,134,60,villa
157,1700000000,Badung,2,3,1,134,60,rumah
158,2200000000,Denpasar,3,3,3,134,60,rumah
159,2900000000,Badung,3,3,1,134,60,villa
160,7700000000,Badung,3,3,1,134,60,villa
161,2900000000,Denpasar,3,4,1,134,60,villa
162,4110000000,Badung,3,3,0,134,60,villa
163,2310000000,Denpasar,3,3,0,134,60,villa
164,3500000000,Gianyar,2,2,1,134,60,rumah
165,12000000000,Badung,3,3,2,134,60,villa
166,8000000000,Denpasar,5,5,1,134,60,villa
167,3500000000,Gianyar,2,2,1,200,175,rumah
168,12000000000,Badung,3,3,2,200,175,villa
169,3850000000,Gianyar,5,4,1,200,175,villa
170,5500000000,Badung,3,3,1,200,175,villa
171,4500000000,Badung,5,3,1,200,175,rumah
172,900000000,Badung,3,3,1,200,175,rumah
173,2700000000,Gianyar,3,3,1,200,175,villa
174,2390000000,Badung,2,2,1,200,175,villa
175,2290000000,Denpasar,3,3,1,200,175,villa
176,2590000000,Denpasar,3,2,1,200,175,villa
177,1700000000,Badung,2,3,1,200,175,rumah
178,1300000000,Badung,2,2,1,200,175,villa
179,2330000000,Denpasar,3,3,1,200,175,villa
180,3100000000,Denpasar,3,2,1,200,175,villa
181,5490000000,Badung,3,3,1,200,175,villa
182,2850000000,Badung,3,3,1,200,175,villa
183,2500000000,Badung,2,2,1,200,175,villa
184,2290000000,Denpasar,3,3,0,200,175,villa
185,2500000000,Badung,2,2,1,200,175,villa
186,4370000000,Denpasar,3,3,2,180,185,villa
187,5500000000,Badung,3,3,2,180,185,villa
188,8250000000,Badung,4,4,1,180,185,villa
189,2900000000,Badung,3,3,1,180,185,villa
190,2590000000,Badung,2,2,1,180,185,villa
191,2300000000,Denpasar,3,3,2,180,185,villa
192,1580000000,Badung,2,2,1,180,185,villa
193,1370000000,Badung,2,2,0,180,185,villa
194,2390000000,Badung,2,2,0,180,185,villa
195,3500000000,Gianyar,3,4,1,180,185,villa
196,1370000000,Badung,2,2,1,180,185,villa
197,2170000000,Badung,2,3,1,180,185,villa
198,2770000000,Badung,3,2,1,180,185,villa
199,2390000000,Badung,2,2,0,180,185,villa
200,5500000000,Badung,3,4,1,180,185,villa
201,3600000000,Badung,2,3,1,180,185,villa
202,10500000000,Gianyar,4,5,2,180,185,villa
203,2500000000,Badung,2,2,1,180,185,villa
204,5500000000,Badung,3,3,1,180,185,villa
205,4900000000,Badung,4,5,1,350,300,villa
206,3400000000,Badung,3,3,1,350,300,villa
207,1370000000,Badung,2,2,1,350,300,villa
208,5500000000,Badung,3,4,1,350,300,villa
209,3760000000,Badung,3,3,0,350,300,rumah
210,5000000000,Badung,2,2,1,350,300,villa
211,8000000000,Denpasar,7,7,3,350,300,rumah
212,3250000000,Badung,4,4,2,350,300,villa
213,5700000000,Badung,3,3,1,350,300,villa
214,9000000000,Badung,3,3,1,350,300,villa
215,3390000000,Badung,3,3,1,350,300,villa
216,3500000000,Badung,3,2,1,350,300,villa
217,3400000000,Badung,3,3,1,350,300,villa
218,4200000000,Denpasar,4,4,6,350,300,villa
219,825000000,Badung,2,2,1,350,300,rumah
220,2200000000,Badung,3,2,0,350,300,villa
221,8000000000,Badung,6,6,0,350,300,villa
222,1400000000,Denpasar,5,4,1,100,180,rumah
223,7500000000,Buleleng,4,4,0,100,180,villa
224,2600000000,Badung,3,3,1,100,180,villa
225,5810000000,Badung,2,2,0,100,180,villa
226,15000000000,Badung,7,9,4,100,180,villa
227,15000000000,Badung,4,4,0,100,180,villa
228,2840000000,Badung,3,3,0,100,180,villa
229,1000000000,Badung,2,1,1,100,180,rumah
230,3120000000,Gianyar,2,2,1,100,180,villa
231,3630000000,Badung,3,3,1,100,180,villa
232,2750000000,Gianyar,3,2,1,100,180,villa
233,595000000,Denpasar,3,2,1,100,180,villa
234,1450000000,Badung,2,2,2,100,180,villa
235,8250000000,Badung,4,4,1,100,180,villa
236,12800000000,Badung,4,3,2,100,180,villa
237,13300000000,Badung,3,3,0,100,180,villa
238,10200000000,Badung,3,2,0,100,180,villa
239,4200000000,Badung,2,3,1,348,223,villa
240,4430000000,Denpasar,4,5,2,348,223,villa
241,1500000000,Denpasar,2,2,1,348,223,rumah
242,1370000000,Badung,2,2,1,348,223,villa
243,2109999999,Denpasar,2,3,1,348,223,villa
244,2210000000,Denpasar,2,3,1,348,223,villa
245,5500000000,Gianyar,4,2,1,348,223,villa
246,2170000000,Badung,2,3,1,348,223,villa
247,2550000000,Badung,3,3,1,348,223,villa
248,2500000000,Badung,3,3,1,348,223,villa
249,1900000000,Badung,3,3,1,348,223,rumah
250,8700000000,Badung,3,5,0,348,223,villa
251,3200000000,Badung,2,2,0,348,223,villa
252,4900000000,Badung,4,5,0,348,223,villa
253,4500000000,Badung,3,3,0,348,223,villa
254,5250000000,Badung,3,4,0,348,223,villa
255,4900000000,Badung,3,2,0,348,223,villa
256,9000000000,Badung,3,3,2,348,223,villa
257,2390000000,Badung,2,2,1,106,80,villa
258,12000000000,Badung,4,4,2,106,80,villa
259,2390000000,Badung,2,2,1,106,80,villa
260,7350000000,Badung,3,3,0,106,80,villa
261,2500000000,Denpasar,3,4,0,106,80,villa
262,7650000000,Badung,4,2,2,106,80,villa
263,2500000000,Badung,4,2,0,106,80,villa
264,2400000000,Badung,5,3,1,106,80,rumah
265,2400000000,Badung,3,4,0,106,80,villa
266,1500000000,Denpasar,2,2,1,106,80,rumah
267,9870000000,Badung,4,5,1,106,80,rumah
268,2400000000,Denpasar,3,3,1,106,80,villa
269,1640000000,Denpasar,3,3,0,106,80,rumah
270,8250000000,Badung,4,4,1,740,980,villa
271,11500000000,Badung,2,2,1,740,980,villa
272,7620000000,Badung,4,4,1,740,980,villa
273,4500000000,Badung,3,3,1,740,980,villa
274,4500000000,Gianyar,2,2,1,740,980,villa
275,4050000000,Badung,2,2,0,740,980,villa
276,8000000000,Badung,4,4,1,740,980,villa
277,6000000000,Tabanan,4,4,1,740,980,villa
278,4500000000,Gianyar,2,3,1,740,980,villa
279,1650000000,Denpasar,3,2,1,740,980,rumah
280,1800000000,Badung,2,2,1,108,69,rumah
281,4370000000,Denpasar,3,3,1,108,69,villa
282,8800000000,Badung,3,3,1,108,69,villa
283,1370000000,Badung,2,2,1,108,69,villa
284,4500000000,Badung,4,4,0,108,69,villa
285,4500000000,Gianyar,2,2,0,108,69,villa
286,2500000000,Badung,2,2,1,108,69,villa
287,2720000000,Gianyar,2,2,1,108,69,villa
288,3250000000,Badung,3,3,2,108,69,villa
289,2700000000,Gianyar,3,3,1,108,69,villa
290,5500000000,Badung,3,3,1,108,69,villa
291,9000000000,Denpasar,4,4,4,108,69,rumah
292,1300000000,Badung,2,2,1,108,69,villa
293,2500000000,Denpasar,3,4,1,108,69,rumah
294,950000000,Badung,3,1,1,108,69,rumah
295,3500000000,Badung,10,10,0,108,69,rumah
296,1800000000,Badung,3,3,1,108,69,villa
297,1750000000,Denpasar,3,2,1,1000,1800,rumah
298,977000000,Denpasar,3,1,1,1000,1800,rumah
299,1600000000,Denpasar,3,2,1,1000,1800,rumah
300,1600000000,Denpasar,3,3,1,1000,1800,rumah
301,3700000000,Gianyar,1,1,1,1000,1800,villa
302,2300000000,Denpasar,3,3,1,1000,1800,villa
303,2390000000,Badung,2,2,1,1000,1800,villa
304,8890000000,Badung,2,2,1,1000,1800,villa
305,1450000000,Badung,3,2,1,1000,1800,rumah
306,975000000,Denpasar,3,2,1,1000,1800,rumah
307,3900000000,Badung,3,4,1,1000,1800,villa
308,2300000000,Gianyar,3,2,1,1000,1800,rumah
309,300000000,Tabanan,2,1,1,1000,1800,rumah
310,2590000000,Tabanan,3,3,1,1000,1800,villa
311,650000000,Denpasar,2,1,1,1000,1800,rumah
312,2440000000,Denpasar,2,2,1,1000,1800,rumah
313,1600000000,Badung,2,2,1,130,120,villa
314,1700000000,Denpasar,4,3,1,130,120,rumah
315,2300000000,Gianyar,3,3,1,130,120,villa
316,7000000000,Badung,3,3,1,130,120,villa
317,5500000000,Badung,9,9,0,130,120,rumah
318,1190000000,Tabanan,2,2,1,130,120,villa
319,3300000000,Denpasar,3,3,0,130,120,rumah
320,6900000000,Tabanan,5,7,3,130,120,villa
321,5750000000,Buleleng,3,4,2,130,120,villa
322,735000000,Denpasar,2,2,1,130,120,rumah
323,195000000,Buleleng,2,1,0,130,120,rumah
324,7000000000,Badung,3,3,3,130,120,villa
325,1350000000,Badung,2,2,0,130,120,villa
326,1200000000,Bangli,3,4,1,130,120,rumah
327,985000000,Denpasar,3,3,1,130,120,rumah
328,3200000000,Badung,4,5,2,130,120,rumah
329,1120000000,Denpasar,3,2,1,78,80,rumah
330,550000000,Tabanan,2,2,1,78,80,rumah
331,12700000000,Badung,4,4,0,78,80,villa
332,3500000000,Gianyar,2,2,1,78,80,rumah
333,1990000000,Gianyar,2,2,1,78,80,villa
334,4500000000,Badung,3,3,1,78,80,villa
335,4250000000,Badung,3,3,1,78,80,villa
336,2400000000,Denpasar,3,2,1,78,80,rumah
337,1600000000,Jembrana,3,3,1,78,80,villa
338,900000000,Denpasar,4,3,1,78,80,rumah
339,1890000000,Badung,3,4,1,78,80,villa
340,750000000,Tabanan,3,2,1,78,80,rumah
341,895000000,Denpasar,3,2,1,78,80,rumah
342,865000000,Badung,3,1,1,78,80,rumah
343,2200000000,Denpasar,3,3,1,78,80,rumah
344,585000000,Tabanan,3,1,1,78,80,rumah
345,2900000000,Tabanan,2,3,1,78,80,villa
346,15000000000,Jembrana,5,5,4,10330,1300,villa
347,1500000000,Gianyar,2,2,2,10330,1300,villa
348,2700000000,Gianyar,3,3,1,10330,1300,villa
349,1390000000,Denpasar,3,3,1,10330,1300,rumah
350,5500000000,Buleleng,3,3,1,10330,1300,villa
351,1350000000,Badung,3,2,1,10330,1300,rumah
352,3500000000,Buleleng,5,5,1,10330,1300,rumah
353,775000000,Denpasar,2,2,1,10330,1300,rumah
354,2000000000,Buleleng,3,2,1,10330,1300,villa
355,1420000000,Denpasar,8,8,2,10330,1300,rumah
356,4700000000,Buleleng,3,3,1,10330,1300,villa
357,5500000000,Gianyar,2,3,1,10330,1300,villa
358,995000000,Badung,3,3,1,10330,1300,rumah
359,1500000000,Buleleng,2,2,1,10330,1300,villa
360,875000000,Denpasar,3,2,1,10330,1300,rumah
361,4900000000,Tabanan,4,5,0,350,300,villa
362,2700000000,Denpasar,3,4,2,350,300,rumah
363,9000000000,Jembrana,12,12,0,350,300,villa
364,3850000000,Badung,2,2,2,350,300,villa
365,7000000000,Jembrana,6,6,1,350,300,villa
366,4500000000,Klungkung,4,1,0,350,300,rumah
367,8500000000,Gianyar,3,3,2,350,300,villa
368,1400000000,Tabanan,2,2,1,350,300,villa
369,5750000000,Tabanan,7,9,2,350,300,villa
370,3800000000,Bangli,7,6,1,350,300,rumah
371,13500000000,Klungkung,6,7,2,350,300,villa
372,2800000000,Badung,3,3,2,350,300,villa
373,5800000000,Denpasar,4,4,1,350,300,rumah
374,1500000000,Gianyar,2,2,1,350,300,villa
375,750000000,Tabanan,4,3,2,350,300,rumah
376,1290000000,Tabanan,2,2,0,350,300,villa
377,2000000000,Denpasar,3,3,1,350,300,rumah
378,1750000000,Badung,3,3,1,350,300,rumah
379,2190000000,Badung,2,2,1,124,120,villa
380,2600000000,Buleleng,2,2,2,124,120,villa
381,900000000,Badung,3,3,1,124,120,rumah
382,1300000000,Badung,2,1,3,124,120,rumah
383,1720000000,Badung,3,3,1,124,120,villa
384,1990000000,Badung,3,3,1,124,120,rumah
385,2270000000,Denpasar,2,3,1,124,120,villa
386,3400000000,Badung,3,3,1,124,120,villa
387,6900000000,Badung,5,6,1,124,120,villa
388,1800000000,Badung,3,3,1,124,120,villa
389,3000000000,Badung,2,3,1,124,120,villa
390,7500000000,Badung,10,10,1,124,120,villa
391,5400000000,Badung,3,3,1,124,120,villa
392,1370000000,Badung,2,2,1,124,120,villa
393,3100000000,Badung,3,4,1,124,120,villa
394,14000000000,Gianyar,7,5,1,124,120,villa
395,3900000000,Badung,3,3,1,153,156,villa
396,2500000000,Denpasar,4,4,2,153,156,villa
397,6900000000,Badung,5,5,2,153,156,villa
398,1800000000,Badung,2,2,1,153,156,villa
399,2500000000,Badung,4,2,1,153,156,villa
400,5950000000,Badung,3,4,1,153,156,villa
401,15000000000,Badung,3,3,1,153,156,villa
402,4500000000,Badung,5,3,3,153,156,rumah
403,4000000000,Badung,2,2,2,153,156,villa
404,7200000000,Badung,3,4,2,153,156,villa
405,2620000000,Denpasar,2,2,1,153,156,villa
406,5500000000,Badung,3,3,2,153,156,villa
407,8500000000,Denpasar,4,4,4,153,156,rumah
408,1950000000,Badung,3,3,1,153,156,villa
409,7500000000,Gianyar,6,6,4,153,156,villa
410,2500000000,Gianyar,3,3,0,153,156,villa
411,4000000000,Badung,3,3,1,153,156,villa
412,7000000000,Badung,3,4,2,153,156,villa
413,3000000000,Gianyar,2,2,1,300,100,villa
414,1300000000,Gianyar,2,1,1,300,100,rumah
415,2200000000,Gianyar,7,3,1,300,100,villa
416,4900000000,Gianyar,2,2,1,300,100,villa
417,3300000000,Gianyar,2,2,1,300,100,villa
418,1800000000,Gianyar,4,5,2,300,100,rumah
419,1200000000,Badung,2,2,1,300,100,rumah
420,350000000,Gianyar,3,1,1,300,100,rumah
421,3250000000,Badung,3,2,1,300,100,rumah
422,925000000,Denpasar,2,1,1,300,100,rumah
423,1800000000,Badung,3,3,1,300,100,villa
424,975000000,Denpasar,3,1,1,300,100,rumah
425,1080000000,Denpasar,3,2,1,300,100,rumah
426,830000000,Denpasar,2,2,1,300,100,rumah
427,2109999999,Denpasar,2,3,1,300,100,villa
428,2270000000,Denpasar,2,3,2,300,100,villa
429,690000000,Badung,2,1,1,300,100,rumah
430,2310000000,Denpasar,3,3,1,300,100,villa
431,780000000,Badung,2,1,1,300,100,rumah
432,1370000000,Badung,2,2,1,300,100,villa
433,3500000000,Denpasar,2,2,1,228,100,villa
434,1150000000,Denpasar,3,2,1,228,100,rumah
435,9000000000,Badung,4,4,0,228,100,villa
436,2270000000,Denpasar,2,3,0,228,100,villa
437,1050000000,Badung,3,3,1,228,100,rumah
438,3410000000,Denpasar,7,7,3,228,100,rumah
439,14000000000,Tabanan,4,4,3,228,100,villa
440,5500000000,Gianyar,4,4,1,228,100,villa
441,3900000000,Badung,3,2,1,228,100,villa
442,4900000000,Badung,4,5,1,228,100,villa
443,1800000000,Badung,3,3,1,228,100,rumah
444,5500000000,Badung,6,8,3,228,100,villa
445,6750000000,Badung,4,4,4,228,100,villa
446,3100000000,Badung,4,4,2,228,100,villa
447,4750000000,Badung,5,5,2,300,225,rumah
448,3200000000,Badung,4,4,1,300,225,villa
449,2790000000,Badung,3,2,1,300,225,villa
450,7500000000,Badung,3,3,2,300,225,villa
451,8500000000,Badung,3,3,1,300,225,villa
452,7990000000,Badung,6,6,2,300,225,villa
453,15000000000,Badung,5,5,1,300,225,villa
454,6300000000,Badung,4,4,2,300,225,villa
455,5200000000,Badung,3,3,2,300,225,villa
456,5500000000,Badung,3,3,2,300,225,villa
457,15000000000,Badung,5,5,1,300,225,villa
458,8500000000,Badung,6,6,1,300,225,villa
459,8000000000,Badung,3,3,2,300,225,villa
460,4090000000,Badung,3,3,1,300,225,villa
461,4900000000,Badung,4,4,3,300,225,villa
462,1000000000,Badung,3,3,1,300,225,villa
463,1000000000,Badung,3,3,1,300,225,villa
464,3400000000,Badung,2,2,1,131,126,villa
465,2800000000,Badung,2,2,2,131,126,villa
466,15000000000,Badung,3,3,4,131,126,villa
467,2000000000,Denpasar,4,4,1,131,126,rumah
468,4170000000,Denpasar,3,3,2,131,126,villa
469,2200000000,Denpasar,2,3,1,131,126,villa
470,4350000000,Badung,4,4,1,131,126,villa
471,4300000000,Badung,3,3,1,131,126,rumah
472,6500000000,Badung,3,3,1,131,126,villa
473,5700000000,Badung,3,3,0,131,126,villa
474,15000000000,Badung,3,3,3,131,126,villa
475,5500000000,Badung,3,3,0,131,126,rumah
476,12500000000,Badung,3,3,1,131,126,rumah
477,4000000000,Denpasar,5,4,2,131,126,rumah
478,10500000000,Badung,2,2,0,131,126,rumah
479,3500000000,Denpasar,5,3,0,131,126,rumah
480,4430000000,Denpasar,5,3,1,400,357,rumah
481,2500000000,Denpasar,3,3,1,400,357,villa
482,1800000000,Badung,2,2,1,400,357,villa
483,1300000000,Badung,2,2,1,400,357,villa
484,13000000000,Gianyar,7,7,5,400,357,villa
485,11000000000,Gianyar,5,5,2,400,357,villa
486,12000000000,Gianyar,3,3,4,400,357,villa
487,7000000000,Badung,3,4,0,400,357,villa
488,8500000000,Badung,3,2,1,400,357,villa
489,7500000000,Denpasar,5,4,2,400,357,villa
490,3600000000,Badung,3,3,0,400,357,villa
491,800000000,Badung,2,1,1,400,357,rumah
492,6200000000,Tabanan,3,3,1,400,357,villa
493,8199999999,Badung,3,3,1,400,357,villa
494,2750000000,Gianyar,3,3,1,400,357,villa
495,2340000000,Badung,2,2,0,400,357,villa
496,7500000000,Badung,6,5,0,400,357,villa
497,2000000000,Badung,3,3,1,100,100,rumah
498,5500000000,Badung,3,3,1,100,100,villa
499,1600000000,Badung,3,3,1,100,100,rumah
500,475000000,Tabanan,2,2,1,100,100,rumah
501,12800000000,Badung,3,4,3,100,100,villa
502,1720000000,Badung,3,4,2,100,100,villa
503,8000000000,Denpasar,3,4,2,100,100,rumah
504,12500000000,Denpasar,9,5,3,100,100,villa
505,2300000000,Badung,3,2,1,100,100,villa
506,4800000000,Badung,4,3,2,100,100,villa
507,7500000000,Badung,4,3,1,100,100,villa
508,6950000000,Badung,4,4,1,100,100,villa
509,1800000000,Badung,3,3,0,100,100,rumah
510,7900000000,Badung,4,5,1,100,100,villa
511,1350000000,Badung,2,3,1,100,100,rumah
512,1200000000,Badung,3,1,1,100,100,rumah
513,1370000000,Badung,2,2,1,100,100,villa
514,3600000000,Denpasar,3,4,2,100,100,rumah
515,1720000000,Badung,3,3,2,100,100,villa
516,6000000000,Badung,5,4,2,100,100,villa
517,6200000000,Badung,3,3,1,100,100,villa
518,2800000000,Badung,3,4,1,100,100,villa
519,3500000000,Denpasar,3,3,2,100,100,rumah
520,4350000000,Denpasar,6,6,2,100,100,rumah
521,5300000000,Badung,3,3,1,100,100,villa
522,1300000000,Badung,2,2,1,100,100,rumah
523,4950000000,Badung,3,3,2,100,100,rumah
524,2900000000,Badung,3,3,1,100,100,villa
525,8000000000,Badung,3,5,2,100,100,villa
526,3800000000,Badung,3,3,2,100,100,villa
527,12000000000,Badung,3,4,0,100,100,villa
528,1970000000,Badung,2,2,1,100,100,rumah
529,2500000000,Badung,2,2,1,100,100,villa
530,1290000000,Badung,3,2,1,100,100,rumah
531,3600000000,Badung,3,3,1,100,100,villa
532,2920000000,Badung,2,2,1,100,100,villa
533,1100000000,Denpasar,3,2,1,61,70,rumah
534,2200000000,Badung,2,3,1,61,70,villa
535,4390000000,Badung,3,3,1,61,70,villa
536,1090000000,Badung,3,3,2,61,70,villa
537,1300000000,Denpasar,3,2,1,61,70,rumah
538,1650000000,Denpasar,3,3,1,61,70,villa
539,2300000000,Badung,3,3,1,61,70,villa
540,1100000000,Badung,3,3,1,61,70,rumah
541,1800000000,Badung,2,2,1,61,70,villa
542,2970000000,Denpasar,3,4,1,61,70,villa
543,1900000000,Badung,2,3,1,61,70,villa
544,1790000000,Badung,2,3,1,61,70,villa
545,2900000000,Denpasar,3,3,1,61,70,rumah
546,4000000000,Denpasar,4,4,2,61,70,villa
547,2500000000,Badung,2,2,1,61,70,villa
548,1990000000,Badung,3,3,1,61,70,rumah
549,6200000000,Badung,3,3,1,61,70,villa
550,3400000000,Badung,3,3,1,61,70,villa
551,2900000000,Denpasar,3,3,1,61,70,rumah
552,1300000000,Badung,3,1,0,61,70,rumah
553,3500000000,Badung,3,3,1,131,126,villa
554,3600000000,Badung,3,3,1,131,126,villa
555,1490000000,Badung,2,2,1,131,126,rumah
